id,date,time,name,size,type,price,Discount
2015-015570,,0 days 17:29:32,four_cheese,L,veggie,17.95,1.795
2015-015570,,0 days 17:29:32,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015570,,0 days 17:29:32,cali_ckn,L,chicken,20.75,2.075
2015-015571,,0 days 17:34:06,ckn_pesto,M,chicken,16.75,1.675
2015-015571,,0 days 17:34:06,soppressata,L,supreme,20.75,2.075
2015-015572,,0 days 17:36:16,cali_ckn,M,chicken,16.75,1.675
2015-015572,,0 days 17:36:16,classic_dlx,L,classic,20.5,2.0500000000000003
2015-015572,,0 days 17:36:16,pepperoni,M,classic,12.5,1.25
2015-015572,,0 days 17:36:16,napolitana,M,classic,16.0,1.6
2015-015573,,0 days 17:45:39,five_cheese,L,veggie,18.5,1.85
2015-015574,,0 days 17:47:51,napolitana,L,classic,20.5,2.0500000000000003
2015-015574,,0 days 17:47:51,spinach_supr,L,supreme,20.75,2.075
2015-015574,,0 days 17:47:51,classic_dlx,M,classic,16.0,1.6
2015-015575,,0 days 18:04:34,mediterraneo,L,veggie,20.25,2.025
2015-015576,,0 days 18:12:48,big_meat,S,classic,12.0,1.2000000000000002
2015-015577,,0 days 18:14:07,ital_veggie,L,veggie,21.0,2.1
2015-015577,,0 days 18:14:07,cali_ckn,M,chicken,16.75,1.675
2015-015578,,0 days 18:19:17,hawaiian,S,classic,10.5,1.05
2015-015579,,0 days 18:31:22,thai_ckn,L,chicken,20.75,2.075
2015-015579,,0 days 18:31:22,green_garden,M,veggie,16.0,1.6
2015-015579,,0 days 18:31:22,cali_ckn,L,chicken,20.75,2.075
2015-015579,,0 days 18:31:22,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-015580,,0 days 18:37:23,pepperoni,M,classic,12.5,1.25
2015-015580,,0 days 18:37:23,classic_dlx,M,classic,16.0,1.6
2015-015581,,0 days 18:50:25,spicy_ital,L,supreme,20.75,2.075
2015-015581,,0 days 18:50:25,ckn_alfredo,M,chicken,16.75,1.675
2015-015581,,0 days 18:50:25,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-015581,,0 days 18:50:25,southw_ckn,M,chicken,16.75,1.675
2015-015582,,0 days 18:54:05,brie_carre,S,supreme,23.65,2.3649999999999998
2015-015582,,0 days 18:54:05,bbq_ckn,M,chicken,16.75,1.675
2015-015583,,0 days 19:20:45,thai_ckn,L,chicken,20.75,2.075
2015-015583,,0 days 19:20:45,southw_ckn,M,chicken,16.75,1.675
2015-015583,,0 days 19:20:45,four_cheese,L,veggie,17.95,1.795
2015-015583,,0 days 19:20:45,veggie_veg,L,veggie,20.25,2.025
2015-015584,,0 days 19:28:20,cali_ckn,M,chicken,16.75,1.675
2015-015584,,0 days 19:28:20,pepperoni,M,classic,12.5,1.25
2015-015584,,0 days 19:28:20,four_cheese,L,veggie,17.95,1.795
2015-015585,,0 days 19:30:43,ckn_pesto,M,chicken,16.75,1.675
2015-015585,,0 days 19:30:43,pep_msh_pep,S,classic,11.0,1.1
2015-015585,,0 days 19:30:43,green_garden,S,veggie,12.0,1.2000000000000002
2015-015585,,0 days 19:30:43,mexicana,L,veggie,20.25,2.025
2015-015586,,0 days 20:01:15,southw_ckn,M,chicken,16.75,1.675
2015-015587,,0 days 20:03:16,classic_dlx,M,classic,16.0,1.6
2015-015587,,0 days 20:03:16,calabrese,M,supreme,16.25,1.625
2015-015587,,0 days 20:03:16,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-015588,,0 days 20:15:20,pepperoni,M,classic,12.5,1.25
2015-015589,,0 days 20:55:52,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-015590,,0 days 21:16:53,green_garden,S,veggie,12.0,1.2000000000000002
2015-015590,,0 days 21:16:53,hawaiian,M,classic,13.25,1.3250000000000002
2015-015590,,0 days 21:16:53,cali_ckn,M,chicken,16.75,1.675
2015-015590,,0 days 21:16:53,pep_msh_pep,L,classic,17.5,1.75
2015-015591,,0 days 11:42:22,ckn_alfredo,S,chicken,12.75,1.2750000000000001
2015-015592,,0 days 11:46:12,hawaiian,L,classic,16.5,1.6500000000000001
2015-015593,,0 days 11:48:24,big_meat,S,classic,12.0,1.2000000000000002
2015-015593,,0 days 11:48:24,hawaiian,S,classic,10.5,1.05
2015-015593,,0 days 11:48:24,thai_ckn,M,chicken,16.75,1.675
2015-015593,,0 days 11:48:24,thai_ckn,L,chicken,20.75,2.075
2015-015594,,0 days 11:49:31,cali_ckn,M,chicken,16.75,1.675
2015-015595,,0 days 11:58:27,four_cheese,M,veggie,14.75,1.475
2015-015595,,0 days 11:58:27,five_cheese,L,veggie,18.5,1.85
2015-015595,,0 days 11:58:27,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015595,,0 days 11:58:27,the_greek,XL,classic,25.5,2.5500000000000003
2015-015595,,0 days 11:58:27,classic_dlx,L,classic,20.5,2.0500000000000003
2015-015595,,0 days 11:58:27,peppr_salami,L,supreme,20.75,2.075
2015-015595,,0 days 11:58:27,classic_dlx,L,classic,20.5,2.0500000000000003
2015-015595,,0 days 11:58:27,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015595,,0 days 11:58:27,five_cheese,L,veggie,18.5,1.85
2015-015596,,0 days 12:03:53,mediterraneo,L,veggie,20.25,2.025
2015-015596,,0 days 12:03:53,classic_dlx,L,classic,20.5,2.0500000000000003
2015-015596,,0 days 12:03:53,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-015596,,0 days 12:03:53,pepperoni,S,classic,9.75,0.9750000000000001
2015-015597,,0 days 12:16:54,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-015598,,0 days 12:23:28,big_meat,S,classic,12.0,1.2000000000000002
2015-015599,,0 days 12:32:25,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015599,,0 days 12:32:25,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-015600,,0 days 12:33:41,cali_ckn,L,chicken,20.75,2.075
2015-015600,,0 days 12:33:41,big_meat,S,classic,12.0,1.2000000000000002
2015-015601,,0 days 12:34:57,green_garden,S,veggie,12.0,1.2000000000000002
2015-015602,,0 days 12:39:17,cali_ckn,M,chicken,16.75,1.675
2015-015603,,0 days 12:46:27,ckn_pesto,L,chicken,20.75,2.075
2015-015603,,0 days 12:46:27,classic_dlx,M,classic,16.0,1.6
2015-015604,,0 days 12:47:42,hawaiian,L,classic,16.5,1.6500000000000001
2015-015605,,0 days 13:07:45,mexicana,L,veggie,20.25,2.025
2015-015605,,0 days 13:07:45,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-015605,,0 days 13:07:45,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-015606,,0 days 13:11:58,ital_cpcllo,M,classic,16.0,1.6
2015-015606,,0 days 13:11:58,sicilian,M,supreme,16.25,1.625
2015-015607,,0 days 13:12:30,green_garden,M,veggie,16.0,1.6
2015-015607,,0 days 13:12:30,five_cheese,L,veggie,18.5,1.85
2015-015607,,0 days 13:12:30,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-015608,,0 days 13:12:54,spicy_ital,S,supreme,12.5,1.25
2015-015609,,0 days 13:16:13,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-015609,,0 days 13:16:13,ckn_pesto,M,chicken,16.75,1.675
2015-015609,,0 days 13:16:13,ital_supr,S,supreme,12.5,1.25
2015-015609,,0 days 13:16:13,classic_dlx,M,classic,16.0,1.6
2015-015610,,0 days 13:18:37,the_greek,XL,classic,25.5,2.5500000000000003
2015-015610,,0 days 13:18:37,thai_ckn,L,chicken,20.75,2.075
2015-015610,,0 days 13:18:37,peppr_salami,L,supreme,20.75,2.075
2015-015610,,0 days 13:18:37,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015611,,0 days 13:37:54,five_cheese,L,veggie,18.5,1.85
2015-015611,,0 days 13:37:54,southw_ckn,L,chicken,20.75,2.075
2015-015612,,0 days 13:44:50,cali_ckn,L,chicken,20.75,2.075
2015-015612,,0 days 13:44:50,green_garden,S,veggie,12.0,1.2000000000000002
2015-015612,,0 days 13:44:50,five_cheese,L,veggie,18.5,1.85
2015-015612,,0 days 13:44:50,calabrese,M,supreme,16.25,1.625
2015-015612,,0 days 13:44:50,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-015612,,0 days 13:44:50,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-015612,,0 days 13:44:50,pepperoni,S,classic,9.75,0.9750000000000001
2015-015612,,0 days 13:44:50,prsc_argla,L,supreme,20.75,2.075
2015-015612,,0 days 13:44:50,pepperoni,L,classic,15.25,1.5250000000000001
2015-015612,,0 days 13:44:50,napolitana,S,classic,12.0,1.2000000000000002
2015-015612,,0 days 13:44:50,pepperoni,L,classic,15.25,1.5250000000000001
2015-015612,,0 days 13:44:50,prsc_argla,L,supreme,20.75,2.075
2015-015613,,0 days 13:45:37,pepperoni,L,classic,15.25,1.5250000000000001
2015-015614,,0 days 13:45:49,spin_pesto,S,veggie,12.5,1.25
2015-015614,,0 days 13:45:49,hawaiian,L,classic,16.5,1.6500000000000001
2015-015614,,0 days 13:45:49,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015615,,0 days 13:50:36,thai_ckn,L,chicken,20.75,2.075
2015-015615,,0 days 13:50:36,five_cheese,L,veggie,18.5,1.85
2015-015615,,0 days 13:50:36,spicy_ital,L,supreme,20.75,2.075
2015-015615,,0 days 13:50:36,veggie_veg,M,veggie,16.0,1.6
2015-015616,,0 days 14:29:58,ckn_pesto,L,chicken,20.75,2.075
2015-015616,,0 days 14:29:58,southw_ckn,L,chicken,20.75,2.075
2015-015617,,0 days 15:59:35,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-015617,,0 days 15:59:35,pepperoni,S,classic,9.75,0.9750000000000001
2015-015617,,0 days 15:59:35,mexicana,S,veggie,12.0,1.2000000000000002
2015-015617,,0 days 15:59:35,pepperoni,M,classic,12.5,1.25
2015-015618,,0 days 16:04:34,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015619,,0 days 16:31:49,four_cheese,L,veggie,17.95,1.795
2015-015619,,0 days 16:31:49,mediterraneo,L,veggie,20.25,2.025
2015-015619,,0 days 16:31:49,southw_ckn,L,chicken,20.75,2.075
2015-015619,,0 days 16:31:49,ital_veggie,L,veggie,21.0,2.1
2015-015620,,0 days 16:45:06,hawaiian,S,classic,10.5,1.05
2015-015620,,0 days 16:45:06,soppressata,M,supreme,16.5,1.6500000000000001
2015-015620,,0 days 16:45:06,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-015621,,0 days 17:07:36,five_cheese,L,veggie,18.5,1.85
2015-015622,,0 days 17:16:37,cali_ckn,L,chicken,20.75,2.075
2015-015622,,0 days 17:16:37,hawaiian,L,classic,16.5,1.6500000000000001
2015-015623,,0 days 17:23:12,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-015623,,0 days 17:23:12,peppr_salami,L,supreme,20.75,2.075
2015-015624,,0 days 17:25:09,napolitana,L,classic,20.5,2.0500000000000003
2015-015625,,0 days 17:29:44,hawaiian,M,classic,13.25,1.3250000000000002
2015-015626,,0 days 17:32:09,spicy_ital,L,supreme,20.75,2.075
2015-015627,,0 days 17:46:38,pepperoni,L,classic,15.25,1.5250000000000001
2015-015628,,0 days 17:48:07,southw_ckn,M,chicken,16.75,1.675
2015-015629,,0 days 17:54:57,ckn_pesto,L,chicken,20.75,2.075
2015-015629,,0 days 17:54:57,pepperoni,L,classic,15.25,1.5250000000000001
2015-015629,,0 days 17:54:57,the_greek,L,classic,20.5,2.0500000000000003
2015-015629,,0 days 17:54:57,the_greek,XL,classic,25.5,2.5500000000000003
2015-015630,,0 days 18:03:24,cali_ckn,M,chicken,16.75,1.675
2015-015631,,0 days 18:05:21,classic_dlx,M,classic,16.0,1.6
2015-015632,,0 days 18:17:19,ital_supr,M,supreme,16.5,1.6500000000000001
2015-015632,,0 days 18:17:19,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015633,,0 days 18:20:30,hawaiian,L,classic,16.5,1.6500000000000001
2015-015633,,0 days 18:20:30,southw_ckn,L,chicken,20.75,2.075
2015-015634,,0 days 18:26:09,pepperoni,S,classic,9.75,0.9750000000000001
2015-015635,,0 days 18:31:46,sicilian,S,supreme,12.25,1.225
2015-015635,,0 days 18:31:46,spicy_ital,L,supreme,20.75,2.075
2015-015636,,0 days 18:34:40,spinach_fet,M,veggie,16.0,1.6
2015-015637,,0 days 18:36:53,five_cheese,L,veggie,18.5,1.85
2015-015637,,0 days 18:36:53,four_cheese,L,veggie,17.95,1.795
2015-015638,,0 days 18:51:18,ckn_pesto,L,chicken,20.75,2.075
2015-015638,,0 days 18:51:18,classic_dlx,L,classic,20.5,2.0500000000000003
2015-015638,,0 days 18:51:18,veggie_veg,L,veggie,20.25,2.025
2015-015639,,0 days 18:57:17,sicilian,S,supreme,12.25,1.225
2015-015639,,0 days 18:57:17,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015640,,0 days 18:57:58,ckn_pesto,M,chicken,16.75,1.675
2015-015640,,0 days 18:57:58,sicilian,L,supreme,20.25,2.025
2015-015641,,0 days 19:06:36,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-015642,,0 days 19:21:43,napolitana,M,classic,16.0,1.6
2015-015642,,0 days 19:21:43,ital_veggie,S,veggie,12.75,1.2750000000000001
2015-015643,,0 days 19:48:24,cali_ckn,L,chicken,20.75,2.075
2015-015644,,0 days 19:53:52,green_garden,S,veggie,12.0,1.2000000000000002
2015-015645,,0 days 20:01:02,veggie_veg,L,veggie,20.25,2.025
2015-015645,,0 days 20:01:02,southw_ckn,M,chicken,16.75,1.675
2015-015646,,0 days 20:06:28,four_cheese,L,veggie,17.95,1.795
2015-015647,,0 days 20:17:37,mediterraneo,L,veggie,20.25,2.025
2015-015648,,0 days 20:21:52,pep_msh_pep,S,classic,11.0,1.1
2015-015648,,0 days 20:21:52,the_greek,XL,classic,25.5,2.5500000000000003
2015-015649,,0 days 20:22:20,ital_veggie,L,veggie,21.0,2.1
2015-015649,,0 days 20:22:20,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015650,,0 days 20:48:30,spinach_fet,L,veggie,20.25,2.025
2015-015650,,0 days 20:48:30,spicy_ital,L,supreme,20.75,2.075
2015-015650,,0 days 20:48:30,thai_ckn,L,chicken,20.75,2.075
2015-015650,,0 days 20:48:30,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-015651,,0 days 20:50:51,the_greek,XL,classic,25.5,2.5500000000000003
2015-015651,,0 days 20:50:51,peppr_salami,S,supreme,12.5,1.25
2015-015652,,0 days 21:02:28,spinach_supr,S,supreme,12.5,1.25
2015-015652,,0 days 21:02:28,ital_veggie,M,veggie,16.75,1.675
2015-015652,,0 days 21:02:28,sicilian,L,supreme,20.25,2.025
2015-015652,,0 days 21:02:28,the_greek,M,classic,16.0,1.6
2015-015653,,0 days 21:03:10,pepperoni,S,classic,9.75,0.9750000000000001
2015-015653,,0 days 21:03:10,ital_supr,M,supreme,16.5,1.6500000000000001
2015-015653,,0 days 21:03:10,napolitana,S,classic,12.0,1.2000000000000002
2015-015654,,0 days 21:08:38,spinach_supr,S,supreme,12.5,1.25
2015-015654,,0 days 21:08:38,ital_supr,L,supreme,20.75,2.075
2015-015655,,0 days 21:11:24,thai_ckn,L,chicken,20.75,2.075
2015-015655,,0 days 21:11:24,spin_pesto,S,veggie,12.5,1.25
2015-015655,,0 days 21:11:24,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015656,,0 days 21:21:32,four_cheese,M,veggie,14.75,1.475
2015-015656,,0 days 21:21:32,sicilian,L,supreme,20.25,2.025
2015-015656,,0 days 21:21:32,bbq_ckn,L,chicken,20.75,2.075
2015-015656,,0 days 21:21:32,big_meat,S,classic,12.0,1.2000000000000002
2015-015657,,0 days 21:37:47,bbq_ckn,M,chicken,16.75,1.675
2015-015657,,0 days 21:37:47,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-015658,,0 days 21:40:38,thai_ckn,M,chicken,16.75,1.675
2015-015658,,0 days 21:40:38,pepperoni,M,classic,12.5,1.25
2015-015659,,0 days 21:44:18,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-015659,,0 days 21:44:18,four_cheese,L,veggie,17.95,1.795
2015-015660,,0 days 21:50:19,five_cheese,L,veggie,18.5,1.85
2015-015661,,0 days 21:56:04,bbq_ckn,M,chicken,16.75,1.675
2015-015661,,0 days 21:56:04,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015661,,0 days 21:56:04,sicilian,M,supreme,16.25,1.625
2015-015661,,0 days 21:56:04,pep_msh_pep,S,classic,11.0,1.1
2015-015662,,0 days 22:55:28,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015663,,0 days 11:32:48,ital_supr,L,supreme,20.75,2.075
2015-015663,,0 days 11:32:48,pepperoni,S,classic,9.75,0.9750000000000001
2015-015663,,0 days 11:32:48,ital_supr,M,supreme,16.5,1.6500000000000001
2015-015664,,0 days 11:36:18,southw_ckn,M,chicken,16.75,1.675
2015-015665,,0 days 11:50:27,spicy_ital,S,supreme,12.5,1.25
2015-015665,,0 days 11:50:27,cali_ckn,M,chicken,16.75,1.675
2015-015666,,0 days 11:51:45,calabrese,L,supreme,20.25,2.025
2015-015666,,0 days 11:51:45,ital_veggie,M,veggie,16.75,1.675
2015-015666,,0 days 11:51:45,ckn_pesto,M,chicken,16.75,1.675
2015-015667,,0 days 12:10:26,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-015668,,0 days 12:21:39,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015669,,0 days 12:32:20,ital_veggie,M,veggie,16.75,1.675
2015-015670,,0 days 12:55:11,ital_cpcllo,M,classic,16.0,1.6
2015-015671,,0 days 12:56:56,big_meat,S,classic,12.0,1.2000000000000002
2015-015671,,0 days 12:56:56,the_greek,S,classic,12.0,1.2000000000000002
2015-015671,,0 days 12:56:56,cali_ckn,M,chicken,16.75,1.675
2015-015672,,0 days 13:09:49,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-015672,,0 days 13:09:49,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-015672,,0 days 13:09:49,mexicana,M,veggie,16.0,1.6
2015-015672,,0 days 13:09:49,southw_ckn,M,chicken,16.75,1.675
2015-015673,,0 days 13:29:29,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015673,,0 days 13:29:29,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-015674,,0 days 14:16:35,cali_ckn,L,chicken,20.75,2.075
2015-015674,,0 days 14:16:35,napolitana,L,classic,20.5,2.0500000000000003
2015-015674,,0 days 14:16:35,soppressata,M,supreme,16.5,1.6500000000000001
2015-015674,,0 days 14:16:35,the_greek,S,classic,12.0,1.2000000000000002
2015-015674,,0 days 14:16:35,bbq_ckn,L,chicken,20.75,2.075
2015-015674,,0 days 14:16:35,cali_ckn,L,chicken,20.75,2.075
2015-015674,,0 days 14:16:35,hawaiian,L,classic,16.5,1.6500000000000001
2015-015674,,0 days 14:16:35,spicy_ital,L,supreme,20.75,2.075
2015-015674,,0 days 14:16:35,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015674,,0 days 14:16:35,cali_ckn,L,chicken,20.75,2.075
2015-015674,,0 days 14:16:35,cali_ckn,L,chicken,20.75,2.075
2015-015674,,0 days 14:16:35,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-015674,,0 days 14:16:35,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-015675,,0 days 14:29:13,veggie_veg,M,veggie,16.0,1.6
2015-015675,,0 days 14:29:13,napolitana,S,classic,12.0,1.2000000000000002
2015-015676,,0 days 14:41:41,prsc_argla,S,supreme,12.5,1.25
2015-015676,,0 days 14:41:41,bbq_ckn,L,chicken,20.75,2.075
2015-015676,,0 days 14:41:41,spinach_fet,L,veggie,20.25,2.025
2015-015677,,0 days 15:07:49,thai_ckn,M,chicken,16.75,1.675
2015-015677,,0 days 15:07:49,five_cheese,L,veggie,18.5,1.85
2015-015678,,0 days 15:21:29,bbq_ckn,L,chicken,20.75,2.075
2015-015678,,0 days 15:21:29,spinach_supr,S,supreme,12.5,1.25
2015-015678,,0 days 15:21:29,brie_carre,S,supreme,23.65,2.3649999999999998
2015-015679,,0 days 15:29:48,pepperoni,M,classic,12.5,1.25
2015-015679,,0 days 15:29:48,thai_ckn,L,chicken,20.75,2.075
2015-015680,,0 days 15:37:28,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-015680,,0 days 15:37:28,four_cheese,L,veggie,17.95,1.795
2015-015681,,0 days 15:58:33,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-015681,,0 days 15:58:33,hawaiian,S,classic,10.5,1.05
2015-015681,,0 days 15:58:33,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-015681,,0 days 15:58:33,cali_ckn,M,chicken,16.75,1.675
2015-015682,,0 days 16:12:16,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-015683,,0 days 16:34:35,sicilian,L,supreme,20.25,2.025
2015-015683,,0 days 16:34:35,bbq_ckn,L,chicken,20.75,2.075
2015-015683,,0 days 16:34:35,ital_veggie,S,veggie,12.75,1.2750000000000001
2015-015683,,0 days 16:34:35,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-015684,,0 days 16:39:52,ital_supr,M,supreme,16.5,1.6500000000000001
2015-015684,,0 days 16:39:52,ckn_alfredo,L,chicken,20.75,2.075
2015-015685,,0 days 16:50:46,classic_dlx,M,classic,16.0,1.6
2015-015685,,0 days 16:50:46,bbq_ckn,L,chicken,20.75,2.075
2015-015686,,0 days 17:07:37,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-015686,,0 days 17:07:37,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-015687,,0 days 17:25:45,pepperoni,S,classic,9.75,0.9750000000000001
2015-015687,,0 days 17:25:45,cali_ckn,M,chicken,16.75,1.675
2015-015687,,0 days 17:25:45,the_greek,M,classic,16.0,1.6
2015-015688,,0 days 17:28:54,mexicana,M,veggie,16.0,1.6
2015-015688,,0 days 17:28:54,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-015688,,0 days 17:28:54,five_cheese,L,veggie,18.5,1.85
2015-015689,,0 days 17:33:10,mexicana,M,veggie,16.0,1.6
2015-015689,,0 days 17:33:10,spinach_fet,M,veggie,16.0,1.6
2015-015690,,0 days 17:46:35,hawaiian,S,classic,10.5,1.05
2015-015691,,0 days 17:48:05,calabrese,S,supreme,12.25,1.225
2015-015691,,0 days 17:48:05,ckn_alfredo,M,chicken,16.75,1.675
2015-015691,,0 days 17:48:05,spicy_ital,S,supreme,12.5,1.25
2015-015691,,0 days 17:48:05,ital_cpcllo,M,classic,16.0,1.6
2015-015692,,0 days 17:54:41,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015692,,0 days 17:54:41,pepperoni,S,classic,9.75,0.9750000000000001
2015-015692,,0 days 17:54:41,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015692,,0 days 17:54:41,cali_ckn,L,chicken,20.75,2.075
2015-015693,,0 days 17:59:45,ital_supr,L,supreme,20.75,2.075
2015-015693,,0 days 17:59:45,southw_ckn,M,chicken,16.75,1.675
2015-015694,,0 days 17:59:47,napolitana,L,classic,20.5,2.0500000000000003
2015-015695,,0 days 18:06:12,calabrese,M,supreme,16.25,1.625
2015-015695,,0 days 18:06:12,green_garden,S,veggie,12.0,1.2000000000000002
2015-015696,,0 days 18:08:09,classic_dlx,M,classic,16.0,1.6
2015-015696,,0 days 18:08:09,big_meat,S,classic,12.0,1.2000000000000002
2015-015697,,0 days 18:20:15,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-015697,,0 days 18:20:15,hawaiian,L,classic,16.5,1.6500000000000001
2015-015697,,0 days 18:20:15,spicy_ital,L,supreme,20.75,2.075
2015-015698,,0 days 18:31:59,spin_pesto,L,veggie,20.75,2.075
2015-015699,,0 days 18:36:20,pepperoni,M,classic,12.5,1.25
2015-015699,,0 days 18:36:20,calabrese,M,supreme,16.25,1.625
2015-015699,,0 days 18:36:20,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-015699,,0 days 18:36:20,pep_msh_pep,S,classic,11.0,1.1
2015-015700,,0 days 18:36:58,cali_ckn,M,chicken,16.75,1.675
2015-015700,,0 days 18:36:58,ital_supr,L,supreme,20.75,2.075
2015-015700,,0 days 18:36:58,ckn_alfredo,M,chicken,16.75,1.675
2015-015701,,0 days 18:38:32,pepperoni,L,classic,15.25,1.5250000000000001
2015-015702,,0 days 18:49:32,five_cheese,L,veggie,18.5,1.85
2015-015703,,0 days 19:02:13,hawaiian,S,classic,10.5,1.05
2015-015703,,0 days 19:02:13,peppr_salami,L,supreme,20.75,2.075
2015-015704,,0 days 19:08:02,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-015704,,0 days 19:08:02,hawaiian,M,classic,13.25,1.3250000000000002
2015-015704,,0 days 19:08:02,ckn_pesto,L,chicken,20.75,2.075
2015-015704,,0 days 19:08:02,ckn_pesto,M,chicken,16.75,1.675
2015-015705,,0 days 19:20:15,hawaiian,S,classic,10.5,1.05
2015-015705,,0 days 19:20:15,soppressata,M,supreme,16.5,1.6500000000000001
2015-015705,,0 days 19:20:15,pepperoni,M,classic,12.5,1.25
2015-015705,,0 days 19:20:15,five_cheese,L,veggie,18.5,1.85
2015-015706,,0 days 19:25:16,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-015707,,0 days 19:26:39,ital_supr,S,supreme,12.5,1.25
2015-015707,,0 days 19:26:39,ital_supr,S,supreme,12.5,1.25
2015-015707,,0 days 19:26:39,veggie_veg,M,veggie,16.0,1.6
2015-015708,,0 days 19:44:47,classic_dlx,S,classic,12.0,1.2000000000000002
2015-015708,,0 days 19:44:47,pepperoni,L,classic,15.25,1.5250000000000001
2015-015708,,0 days 19:44:47,bbq_ckn,L,chicken,20.75,2.075
2015-015708,,0 days 19:44:47,calabrese,L,supreme,20.25,2.025
2015-015709,,0 days 19:44:59,thai_ckn,L,chicken,20.75,2.075
2015-015710,,0 days 19:50:41,pepperoni,L,classic,15.25,1.5250000000000001
2015-015710,,0 days 19:50:41,bbq_ckn,L,chicken,20.75,2.075
2015-015711,,0 days 19:55:45,five_cheese,L,veggie,18.5,1.85
2015-015712,,0 days 20:05:41,hawaiian,L,classic,16.5,1.6500000000000001
2015-015712,,0 days 20:05:41,mexicana,L,veggie,20.25,2.025
2015-015713,,0 days 20:09:43,napolitana,S,classic,12.0,1.2000000000000002
2015-015713,,0 days 20:09:43,cali_ckn,M,chicken,16.75,1.675
2015-015714,,0 days 20:30:38,ckn_alfredo,M,chicken,16.75,1.675
2015-015715,,0 days 20:39:19,ital_supr,M,supreme,16.5,1.6500000000000001
2015-015715,,0 days 20:39:19,four_cheese,M,veggie,14.75,1.475
2015-015716,,0 days 21:01:33,four_cheese,L,veggie,17.95,1.795
2015-015716,,0 days 21:01:33,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-015716,,0 days 21:01:33,big_meat,S,classic,12.0,1.2000000000000002
2015-015716,,0 days 21:01:33,napolitana,L,classic,20.5,2.0500000000000003
2015-015717,,0 days 21:02:54,four_cheese,M,veggie,14.75,1.475
2015-015717,,0 days 21:02:54,pepperoni,L,classic,15.25,1.5250000000000001
2015-015718,,0 days 21:23:31,pepperoni,M,classic,12.5,1.25
2015-015719,,0 days 21:26:46,ckn_alfredo,M,chicken,16.75,1.675
2015-015719,,0 days 21:26:46,bbq_ckn,L,chicken,20.75,2.075
2015-015720,,0 days 21:51:55,big_meat,S,classic,12.0,1.2000000000000002
2015-015721,,0 days 22:27:51,napolitana,M,classic,16.0,1.6
